,group_id,n_networks,network_id,network_path,progress_path,date,config/seed,config/train_dataset_name,config/validate_dataset_name,config/optimizer.name,config/optimizer.lr,config/shuffle_minibatches,config/model_class,config/estimate_type
10,leakytransition_mi_20_20-09-03,20,0a2ce_00010,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_mi_20_20-09-03/network_0a2ce_00010.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_mi_20_20-09-03/progress_0a2ce_00010.csv,2021-11-10_23-33-22,37,MI_PC1by75_NMB400_01-03-20,MI_PC1by75_NMB400_01-03-20,SGD,0.003,True,leakyintegrator,transition
11,leakytransition_mi_20_20-09-03,20,0a2ce_00011,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_mi_20_20-09-03/network_0a2ce_00011.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_mi_20_20-09-03/progress_0a2ce_00011.csv,2021-11-10_23-33-22,37,MI_PC1by75_NMB400_01-03-20,MI_PC1by75_NMB400_01-03-20,SGD,0.003,True,leakyintegrator,transition
12,leakytransition_mi_20_20-09-03,20,0a2ce_00012,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_mi_20_20-09-03/network_0a2ce_00012.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_mi_20_20-09-03/progress_0a2ce_00012.csv,2021-11-10_23-33-22,37,MI_PC1by75_NMB400_01-03-20,MI_PC1by75_NMB400_01-03-20,SGD,0.003,True,leakyintegrator,transition
13,leakytransition_mi_20_20-09-03,20,0a2ce_00013,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_mi_20_20-09-03/network_0a2ce_00013.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_mi_20_20-09-03/progress_0a2ce_00013.csv,2021-11-10_23-33-22,37,MI_PC1by75_NMB400_01-03-20,MI_PC1by75_NMB400_01-03-20,SGD,0.003,True,leakyintegrator,transition
14,leakytransition_mi_20_20-09-03,20,0a2ce_00014,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_mi_20_20-09-03/network_0a2ce_00014.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_mi_20_20-09-03/progress_0a2ce_00014.csv,2021-11-10_23-33-22,37,MI_PC1by75_NMB400_01-03-20,MI_PC1by75_NMB400_01-03-20,SGD,0.003,True,leakyintegrator,transition
15,leakytransition_mi_20_20-09-03,20,0a2ce_00015,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_mi_20_20-09-03/network_0a2ce_00015.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_mi_20_20-09-03/progress_0a2ce_00015.csv,2021-11-10_23-33-22,37,MI_PC1by75_NMB400_01-03-20,MI_PC1by75_NMB400_01-03-20,SGD,0.003,True,leakyintegrator,transition
16,leakytransition_mi_20_20-09-03,20,0a2ce_00016,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_mi_20_20-09-03/network_0a2ce_00016.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_mi_20_20-09-03/progress_0a2ce_00016.csv,2021-11-10_23-33-22,37,MI_PC1by75_NMB400_01-03-20,MI_PC1by75_NMB400_01-03-20,SGD,0.003,True,leakyintegrator,transition
17,leakytransition_mi_20_20-09-03,20,0a2ce_00017,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_mi_20_20-09-03/network_0a2ce_00017.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_mi_20_20-09-03/progress_0a2ce_00017.csv,2021-11-10_23-33-22,37,MI_PC1by75_NMB400_01-03-20,MI_PC1by75_NMB400_01-03-20,SGD,0.003,True,leakyintegrator,transition
18,leakytransition_mi_20_20-09-03,20,0a2ce_00018,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_mi_20_20-09-03/network_0a2ce_00018.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_mi_20_20-09-03/progress_0a2ce_00018.csv,2021-11-10_23-33-22,37,MI_PC1by75_NMB400_01-03-20,MI_PC1by75_NMB400_01-03-20,SGD,0.003,True,leakyintegrator,transition
19,leakytransition_mi_20_20-09-03,20,0a2ce_00019,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_mi_20_20-09-03/network_0a2ce_00019.pt,/home_local/cedric_foucault/networks_for_sequence_prediction/code/../trained_models/agents/leakytransition_mi_20_20-09-03/progress_0a2ce_00019.csv,2021-11-10_23-33-22,37,MI_PC1by75_NMB400_01-03-20,MI_PC1by75_NMB400_01-03-20,SGD,0.003,True,leakyintegrator,transition
